X_Value	laser_0	laser_1	laser_2	Untitled	Untitled 1	Untitled 2
7.650000	0.021165	-0.007587	0.017987	0.000770	0.000403	-0.000814
7.660000	-0.011847	-0.026738	0.002849	0.000205	-2.730109E-5	0.000836
7.670000	-0.011665	-0.049628	0.016711	0.000427	0.000347	0.000442
7.680000	0.002835	-0.014792	-0.007547	0.000347	6.371870E-6	-4.759135E-6
7.690000	0.013596	-0.034764	-0.025422	0.000238	7.729034E-5	0.001250
7.700000	0.014052	-0.036223	0.006223	0.000125	0.000226	-0.000712
7.710000	0.006939	-0.003210	0.011421	0.000566	9.736223E-5	0.001153
7.720000	0.000920	-0.001751	-0.024236	0.000535	0.000223	-0.000246
7.730000	0.005024	0.016306	0.005767	0.000255	-9.233767E-5	0.000658
7.740000	0.001741	-0.000292	0.005311	0.000621	-0.000113	0.000773
7.750000	-0.012212	0.035730	0.026742	-3.565802E-6	-7.036310E-5	-8.640739E-5
7.760000	-0.012212	0.040746	0.021179	0.000190	-9.966415E-5	0.000676
7.770000	-0.012121	-0.017163	-0.007547	-1.589288E-5	0.000162	-0.000404
7.780000	-0.011391	-0.008773	0.019082	0.000303	2.445517E-5	0.000519
7.790000	-0.002180	0.033542	-0.011925	0.000243	0.000316	0.000790
7.800000	0.012776	0.030259	0.018443	0.000457	0.000380	-0.000234
7.810000	0.002197	0.013479	0.000569	0.000714	0.000380	0.000756
7.820000	-0.016042	0.017582	-0.026425	0.000511	0.000124	-4.163534E-5
7.830000	0.033021	0.001806	0.000387	0.000740	-0.000285	0.000856
7.840000	-0.019143	0.035457	-0.017214	0.000510	0.000268	0.000646
7.850000	-0.016954	0.005818	0.002849	0.000419	-3.598524E-5	0.000197
7.860000	0.017882	0.020409	-0.026425	0.000414	0.000141	0.000788
7.870000	-0.015313	-0.002481	-0.029343	6.945126E-5	0.000436	-0.000644
7.880000	-0.009294	0.037737	0.022456	0.000230	0.000180	0.001283
7.890000	-0.027442	0.023054	-0.025604	0.000141	0.000344	-0.000682
7.900000	-0.043127	0.016306	0.005311	0.000140	0.000233	0.000824
7.910000	0.027093	0.058620	-0.003170	0.000448	0.000270	6.070584E-5
7.920000	-0.037291	0.011472	-0.030346	0.000435	-0.000362	0.000216
7.930000	-0.010479	0.038193	-0.002440	0.000853	-0.000389	0.001188
7.940000	0.018521	0.032630	0.009780	2.323865E-5	-0.000159	-2.894461E-5
7.950000	0.017974	0.022598	0.016711	0.000909	5.894627E-5	0.001122
7.960000	-0.002545	0.032174	-0.013657	-0.000189	0.000287	-0.000845
7.970000	-0.019508	0.006730	-0.020497	0.000486	-7.464882E-5	0.000871
7.980000	-0.006923	0.032082	-0.007456	-0.000376	-6.594174E-5	-0.000205
7.990000	0.020983	0.027431	-0.020862	-0.000167	-0.000110	0.000346
8.000000	-0.000904	0.024787	0.012607	-2.034816E-5	-0.000332	0.000473
8.010000	0.015055	0.033086	0.010145	0.000786	-0.000301	-0.000352
8.020000	-0.020055	-0.000748	-0.001984	0.000430	-0.000323	0.001485
8.030000	-0.003366	0.021960	0.009689	0.002143	-0.000379	-0.000157
8.040000	-0.011847	0.015667	-0.008368	0.000970	-0.000346	0.001443
8.050000	-0.000448	0.006274	-0.008915	0.001012	-9.034087E-5	0.000725
8.060000	-0.005190	0.005271	0.014066	0.000130	0.000361	-0.000135
8.070000	-0.028627	-0.042515	-0.006635	-0.000340	0.000300	0.000194
8.080000	0.014964	0.018950	0.023550	-0.000734	0.000408	-0.000610
8.090000	-0.015769	-0.059660	-0.040195	-0.000693	9.664736E-5	-3.727685E-5
8.100000	-0.007835	-0.035493	-0.038736	7.145009E-5	-0.000230	0.000219
8.110000	-0.027533	-0.014245	-0.056610	-0.000211	-0.000262	0.000547
8.120000	-0.004369	-0.030204	-0.099928	0.001030	-0.000199	0.001134
8.130000	-0.004734	0.014938	-0.053601	0.001088	0.000231	-7.027335E-5
8.140000	-0.003913	-0.030204	-0.062720	0.000810	0.000125	0.000840
8.150000	0.027367	0.014938	-0.046123	0.001367	0.000171	0.000245
8.160000	-0.024432	-0.009959	-0.029525	-0.000751	7.679011E-5	0.000578
8.170000	-0.008929	-0.053094	-0.061991	0.000259	9.403408E-5	0.000474
8.180000	-0.025253	-0.007496	-0.042475	-0.000903	0.000140	-0.000494
8.190000	0.029738	0.023966	-0.088802	-0.000115	0.000166	0.000366
8.200000	0.028005	0.011928	-0.034359	-0.000120	0.000305	-0.000287
8.210000	0.001832	0.030076	-0.049223	0.001261	2.614628E-5	0.000476
8.220000	-0.013033	0.007916	-0.058890	0.001021	0.000210	0.001189
8.230000	0.022807	0.033998	-0.053145	0.001413	0.000288	0.000303
8.240000	0.017426	0.032721	-0.050227	0.001244	0.000127	0.001012
8.250000	8.207560E-6	0.046035	-0.059711	0.001937	-9.868991E-6	-0.000344
8.260000	-0.003548	0.021504	-0.079135	0.001136	-0.000377	0.000749
8.270000	-0.003001	0.009284	-0.064179	0.000862	2.085827E-5	0.000296
8.280000	0.090383	0.029164	-0.047856	-0.000233	0.000170	-0.000209
8.290000	0.062659	0.035274	-0.064362	0.001988	0.000254	0.001245
8.300000	0.060106	0.023054	-0.053692	0.001745	0.000676	-0.000991
8.310000	0.073785	0.036095	-0.097739	-0.001529	0.000241	0.000814
8.320000	0.051351	0.004815	-0.130114	0.005255	-1.883322E-5	0.000709
8.330000	0.052628	0.046035	-0.080595	-0.002229	-0.000216	0.000770
8.340000	0.088832	0.036095	-0.119261	0.003786	9.577102E-5	0.001374
8.350000	0.096949	0.027887	-0.182004	0.001538	0.000337	-0.000955
8.360000	0.107618	0.016032	-0.149812	0.001801	7.290733E-5	0.001213
8.370000	0.119383	0.030897	-0.194588	-0.001704	0.000450	-0.000268
8.380000	0.149933	0.075765	-0.212736	0.003066	0.000363	8.279188E-5
8.390000	0.155313	0.078227	-0.243834	-0.000175	0.000803	0.001089
8.400000	0.166622	0.072026	-0.277302	-0.001901	0.000626	-0.000677
8.410000	0.222160	0.077042	-0.270189	0.000579	0.000519	0.001269
8.420000	0.195804	0.067740	-0.298095	-0.002602	0.000254	-0.000579
8.430000	0.221704	0.100479	-0.311045	-0.001606	-0.000268	0.001658
8.440000	0.229729	0.135498	-0.322809	-0.001376	0.000199	7.885559E-5
8.450000	0.267392	0.147535	-0.352356	-0.002063	-5.315699E-5	0.000374
8.460000	0.289097	0.145438	-0.386372	-0.003700	0.000478	0.001304
8.470000	0.277515	0.084337	-0.390020	-0.002979	0.000751	-0.001138
8.480000	0.300040	0.206174	-0.348708	-8.748151E-5	0.000647	0.001114
8.490000	0.275873	0.189485	-0.366126	-0.001232	0.000909	-0.000794
8.500000	0.287090	0.209457	-0.394123	0.000383	0.000399	0.000977
8.510000	0.281710	0.247850	-0.346884	0.000632	0.000188	0.000435
8.520000	0.262650	0.224413	-0.394215	0.001025	-6.732783E-5	0.000581
8.530000	0.286634	0.308951	-0.289158	0.001487	0.000179	0.000989
8.540000	0.281254	0.310684	-0.346976	0.001349	3.746609E-5	-0.000284
8.550000	0.280616	0.369140	-0.295633	0.001254	0.000163	0.001693
8.560000	0.290921	0.404888	-0.301104	0.000758	0.000955	-0.000194
8.570000	0.253075	0.399599	-0.287790	0.000232	0.000831	0.000563
8.580000	0.279977	0.482495	-0.265538	0.000329	0.001061	0.000354
8.590000	0.275417	0.452492	-0.250856	0.000161	0.001001	-0.000559
8.600000	0.294021	0.503470	-0.312960	0.000621	0.000444	0.000678
8.610000	0.293109	0.500005	-0.313325	0.000947	0.000519	0.000248
8.620000	0.253075	0.476841	-0.372328	0.001262	0.000258	0.001020
8.630000	0.292289	0.510036	-0.366674	0.001502	9.719475E-5	0.000838
8.640000	0.269581	0.503014	-0.387557	0.001122	0.000389	0.000456
8.650000	0.266845	0.516511	-0.362296	0.001046	0.000646	0.000734
8.660000	0.287546	0.516967	-0.372875	0.000468	0.000825	-0.000126
8.670000	0.276603	0.477297	-0.405979	0.000373	0.000719	0.000257
8.680000	0.297943	0.572961	-0.363299	-0.000268	0.000829	0.000265
8.690000	0.249244	0.491706	-0.395035	0.000452	0.000256	-0.000248
8.700000	0.280616	0.516146	-0.356277	1.702979E-5	8.132799E-5	0.000906
8.710000	0.269581	0.508303	-0.341504	0.000891	-1.205474E-5	-1.928560E-5
8.720000	0.262650	0.496357	-0.338312	0.000732	-0.000400	0.001042
8.730000	0.298672	0.512316	-0.279491	0.002718	6.650535E-6	0.000425
8.740000	0.286087	0.501281	-0.288793	0.003008	0.000174	0.000778
8.750000	0.301043	0.507847	-0.285784	0.004433	0.000348	0.000458
8.760000	0.284993	0.516511	-0.270554	0.005331	0.000432	-0.000156
8.770000	0.321745	0.473923	-0.287881	0.001531	0.000239	0.000573
8.780000	0.344452	0.517058	-0.339406	0.001283	6.876785E-5	-0.000290
8.790000	0.315179	0.497269	-0.381082	-0.002437	-0.000199	0.000968
8.800000	0.380657	0.475108	-0.417652	-0.002016	-7.979956E-5	0.000161
8.810000	0.372814	0.456869	-0.492432	-0.003853	5.618794E-5	0.000660
8.820000	0.400264	0.436715	-0.483586	1.694411E-5	0.000282	0.000231
8.830000	0.389594	0.486872	-0.535020	-0.001448	0.000559	-0.000133
8.840000	0.373087	0.411089	-0.569309	-0.001207	0.000158	0.000813
8.850000	0.388955	0.402243	-0.587092	-0.000679	0.000210	0.000122
8.860000	0.378468	0.413187	-0.597397	-0.000321	2.707921E-5	0.000848
8.870000	0.397437	0.344882	-0.583809	0.001168	-6.276000E-6	6.393158E-6
8.880000	0.449235	0.363030	-0.538303	-0.000628	0.000117	0.000300
8.890000	0.434279	0.339045	-0.559916	-0.000388	-3.542660E-5	0.000284
8.900000	0.446408	0.306853	-0.512677	0.001542	0.000352	-0.000228
8.910000	0.428625	0.303388	-0.451212	-0.000503	0.000399	0.000826
8.920000	0.428169	0.281136	-0.438171	0.002293	0.000375	0.000121
8.930000	0.456896	0.316885	-0.407803	-0.000324	0.000232	0.000407
8.940000	0.432182	0.262350	-0.389472	0.003082	0.000120	0.000744
8.950000	0.451789	0.248124	-0.361658	0.001371	0.000171	-0.000426
8.960000	0.433915	0.276759	-0.414278	0.003427	-3.530260E-5	0.001260
8.970000	0.469663	0.252319	-0.414186	0.000934	0.000190	-0.000173
8.980000	0.507509	0.242014	-0.509850	0.001209	-2.165427E-6	0.000570
8.990000	0.482066	0.240554	-0.589281	0.003295	0.000525	0.000413
9.000000	0.513619	0.252319	-0.605240	0.001698	0.000554	-0.000562
9.010000	0.518635	0.271561	-0.588643	-0.002020	0.000268	0.000994
9.020000	0.550462	0.273658	-0.654212	0.003678	0.000102	-0.000118
9.030000	0.567789	0.319073	-0.628404	0.003500	0.000135	0.000959
9.040000	0.589402	0.307674	-0.703640	0.000121	0.000225	0.000316
9.050000	0.597610	0.327007	-0.708382	0.004006	4.266364E-5	0.000447
9.060000	0.669745	0.350445	-0.707561	-0.001046	0.000191	0.000356
9.070000	0.643572	0.328558	-0.737017	0.000820	0.000276	0.000571
9.080000	0.706223	0.410177	-0.726256	-0.002997	0.000730	0.000317
9.090000	0.692270	0.384369	-0.779423	-0.006717	0.000319	0.000541
9.100000	0.698928	0.414464	-0.762825	-0.002799	0.000188	0.000628
9.110000	0.766503	0.462523	-0.754526	-0.001534	0.000627	-0.000261
9.120000	0.755560	0.453221	-0.818545	-0.002228	0.000401	0.000608
9.130000	0.765956	0.541225	-0.785077	0.000274	0.000119	0.000402
9.140000	0.758296	0.501646	-0.807237	0.002634	0.000357	0.000331
9.150000	0.748538	0.513501	-0.857486	0.000811	-7.879626E-6	0.001039
9.160000	0.807359	0.546788	-0.856756	0.002779	0.000106	0.000217
9.170000	0.808088	0.614910	-0.881379	-0.000225	0.000103	0.000204
9.180000	0.826054	0.653030	-0.901442	0.001830	-5.478883E-5	0.000731
9.190000	0.804896	0.649109	-0.933542	4.874167E-5	0.000470	0.000332
9.200000	0.859522	0.754804	-0.919772	0.003288	0.000302	0.000916
9.210000	0.860890	0.789275	-0.972574	-0.004558	0.000153	-3.999151E-5
9.220000	0.832346	0.805417	-0.984885	0.006668	0.000200	0.000424
9.230000	0.873566	0.858949	-0.991543	-0.003515	0.000676	-2.791990E-5
9.240000	0.833440	0.882568	-1.010329	0.004611	-0.000197	-0.000137
9.250000	0.928557	0.977320	-1.011332	0.003967	0.000306	0.001334
9.260000	0.929195	1.005773	-1.027291	0.001270	-2.680406E-5	0.000186
9.270000	0.958286	1.056842	-1.043433	0.006435	-0.000378	0.001688
9.280000	1.047566	1.104537	-1.078269	0.002999	0.000296	-0.000401
9.290000	1.055865	1.126880	-1.116389	-0.001810	0.000281	0.000645
9.300000	1.086051	1.215613	-1.147121	-0.002950	0.000267	-0.000188
9.310000	1.141680	1.260389	-1.184876	-0.003516	0.000759	0.000151
9.320000	1.120340	1.244339	-1.228467	-0.001578	0.000197	0.000870
9.330000	1.175513	1.329698	-1.286194	0.000200	0.000406	-4.606577E-5
9.340000	1.236249	1.301974	-1.346748	0.003133	0.000198	0.000815
9.350000	1.218375	1.363896	-1.400279	0.004377	9.490205E-6	7.716428E-5
9.360000	1.277834	1.345201	-1.453446	-0.015294	-0.000585	0.000628
9.370000	1.318963	1.361981	-1.520748	0.032626	8.751681E-5	0.000792
9.380000	1.408061	1.424814	-1.495304	0.010297	0.001319	-0.001124
9.390000	1.519501	1.404204	-1.576286	-0.001292	-0.000269	0.002073
9.400000	1.562819	1.455638	-1.570814	-0.003843	0.000234	7.703162E-5
9.410000	1.612794	1.483179	-1.556679	-0.020624	-0.000713	0.000730
9.420000	1.596287	1.439679	-1.628540	-0.010196	1.891433E-5	0.002528
9.430000	1.621822	1.480990	-1.692559	-0.007671	0.001795	-0.003813
9.440000	1.642797	1.518745	-1.749830	-0.005303	-0.000211	0.002827
9.450000	1.668514	1.563978	-1.801082	0.004435	0.000763	-0.001193
9.460000	1.732259	1.586686	-1.905044	0.008228	0.000645	-0.000458
9.470000	1.680278	1.589513	-1.937236	0.004289	-0.000882	0.001983
9.480000	1.791810	1.662742	-1.938969	0.005856	-0.001415	-6.562727E-5
9.490000	1.784788	1.705786	-1.984566	0.006072	-0.000167	0.001661
9.500000	1.817527	1.744453	-2.000434	-0.003724	-0.000873	0.000597
9.510000	1.839049	1.791875	-2.066642	-0.000134	-0.000851	0.000411
9.520000	1.860297	1.788591	-1.998610	-0.008772	0.000485	-0.000360
9.530000	1.928238	1.871944	-2.020771	-0.000732	-0.000793	-0.000445
9.540000	1.926140	1.909790	-2.096736	0.002115	7.201390E-5	0.000842
9.550000	1.963986	1.967699	-2.095095	0.003650	0.000671	-0.000910
9.560000	2.019524	2.025790	-2.162305	0.003494	-0.000325	0.000196
9.570000	2.136436	2.030532	-2.217934	0.021284	-0.000437	-0.000253
9.580000	2.217053	2.059806	-2.230702	0.005773	-0.000126	0.000891
9.590000	2.275144	2.075491	-2.306667	-0.013086	-0.001588	0.002126
9.600000	2.334238	2.131668	-2.433976	-0.016248	-0.000720	0.002378
9.610000	2.361323	2.121089	-2.497356	-0.011461	0.000149	-0.000606
9.620000	2.396798	2.158296	-2.559187	0.001507	0.000898	-0.000669
9.630000	2.456896	2.194866	-2.554080	0.000951	0.001770	-0.001900
9.640000	2.442578	2.188847	-2.651841	0.002945	0.000231	-0.000372
9.650000	2.520459	2.258976	-2.683941	0.012082	-0.001086	0.001314
9.660000	2.610742	2.356828	-2.753615	0.010794	0.000145	0.000337
9.670000	2.645670	2.356372	-2.779332	-0.003358	-0.000119	0.000787
9.680000	2.742792	2.387287	-2.771033	-0.004308	-0.001354	0.001356
9.690000	2.740239	2.426137	-2.831495	-0.009840	-0.000412	0.001018
9.700000	2.778906	2.471278	-2.814898	0.003941	-0.000155	0.001131
9.710000	2.788664	2.522712	-2.851011	0.005753	0.000523	-0.000434
9.720000	2.877305	2.613634	-2.874630	0.014548	0.001050	-0.000670
9.730000	2.963576	2.681118	-2.853656	0.015202	0.000653	0.000372
9.740000	3.043371	2.730819	-2.906640	-0.009859	0.000501	-0.000859
9.750000	3.105202	2.809338	-2.962178	-0.025764	-0.000676	0.002563
9.760000	3.144233	2.886125	-3.083832	-0.009817	-0.000572	-0.000916
9.770000	3.165299	2.938197	-3.247983	-0.003272	-6.610696E-5	0.001492
9.780000	3.225215	3.036141	-3.330332	0.000107	0.001216	0.000663
9.790000	3.250384	3.052191	-3.421345	-0.002749	0.001174	0.000195
9.800000	3.276649	3.156792	-3.529138	0.005458	0.000121	0.000891
9.810000	3.309296	3.146031	-3.537801	-0.006146	0.001107	-0.000516
9.820000	3.317139	3.251817	-3.543091	-0.004322	6.147939E-6	0.000439
9.830000	3.355988	3.352496	-3.512723	-0.001452	-0.000103	0.000958
9.840000	3.359454	3.397547	-3.536069	-0.007129	0.000653	0.001095
9.850000	3.387177	3.417701	-3.543455	0.000305	0.001227	4.167637E-5
9.860000	3.372768	3.475883	-3.501962	0.000696	0.001372	-0.002519
9.870000	3.411161	3.537987	-3.406024	0.002008	0.000551	0.001251
9.880000	3.438885	3.599453	-3.358512	0.003715	0.000909	0.001478
9.890000	3.433960	3.669764	-3.308446	0.003247	-0.000181	0.001115
9.900000	3.445816	3.713720	-3.218618	0.003452	-0.000560	0.002797
9.910000	3.423837	3.788044	-3.209499	0.003074	0.000447	-0.002015
9.920000	3.472992	3.840390	-3.234760	0.003245	0.000506	0.000587
9.930000	3.494696	3.930856	-3.271968	0.002386	0.000622	-0.000267
9.940000	3.481746	3.969158	-3.388424	-0.003027	0.001069	0.001219
9.950000	3.555706	4.042023	-3.497858	-2.211170E-5	0.001512	0.000387
9.960000	3.564004	4.062815	-3.540902	-9.273026E-5	0.001058	-0.000988
9.970000	3.545401	4.078410	-3.675597	0.001812	0.000555	0.000770
9.980000	3.563001	4.172341	-3.671220	-0.000601	-0.000431	-0.000325
9.990000	3.526706	4.114432	-3.776277	0.002093	-0.000571	0.002819
10.000000	3.593552	4.214473	-3.736880	-0.002643	0.000329	0.001206
10.010000	3.587897	4.200520	-3.736789	-0.001100	4.677139E-6	-0.000478
10.020000	3.576954	4.186567	-3.750104	-0.000198	0.000834	-2.045383E-5
10.030000	3.622460	4.225416	-3.694839	-0.000457	0.001492	-0.000616
10.040000	3.590907	4.160485	-3.663833	2.472783E-5	0.000660	0.001041
10.050000	3.595284	4.175441	-3.548745	0.000450	0.000448	-0.000153
10.060000	3.595740	4.135224	-3.550933	0.001032	0.000433	0.000396
10.070000	3.588262	4.067557	-3.457550	0.002842	0.000493	6.970627E-5
10.080000	3.603127	4.089535	-3.332521	0.002393	-0.000173	0.000320
10.090000	3.598294	4.043391	-3.321578	0.002837	-0.000526	0.002086
10.100000	3.584250	3.984843	-3.306713	0.002357	1.707965E-5	0.000371
10.110000	3.607504	3.948730	-3.392892	0.001747	0.000582	0.000409
10.120000	3.588262	3.886444	-3.472232	0.001235	0.001034	3.149038E-5
10.130000	3.603127	3.874224	-3.518377	0.001126	0.000460	9.811073E-5
10.140000	3.585709	3.762418	-3.597078	0.008578	0.000765	0.000287
10.150000	3.607960	3.749104	-3.643314	0.007264	0.001038	-0.000872
10.160000	3.633313	3.672591	-3.693015	0.009744	-0.000244	0.000960
10.170000	3.647721	3.610852	-3.742990	0.007393	7.755919E-7	4.175121E-5
10.180000	3.711193	3.565528	-3.782387	0.003676	6.719057E-5	0.001786
10.190000	3.751319	3.493302	-3.828167	-0.007322	0.000241	0.001572
10.200000	3.752231	3.454909	-3.809472	-0.014307	-2.684763E-5	-0.000334
10.210000	3.758797	3.389248	-3.824154	-0.007955	0.000447	0.000219
10.220000	3.743112	3.417701	-3.783663	-0.003621	0.001488	-0.000264
10.230000	3.782052	3.366085	-3.801446	-0.001305	0.001167	0.000452
10.240000	3.757885	3.293676	-3.749100	-0.000922	0.000773	-0.000103
10.250000	3.776763	3.247713	-3.738066	0.000518	0.000397	-0.000280
10.260000	3.766640	3.190078	-3.712349	0.000881	0.000176	0.000200
10.270000	3.753964	3.131348	-3.701314	0.001885	0.000294	0.000802
10.280000	3.754420	3.110829	-3.645138	0.002772	0.000230	0.001646
10.290000	3.751319	3.047814	-3.643770	0.002864	0.000613	0.000695
10.300000	3.763266	3.052738	-3.643861	0.001968	0.000993	0.001195
10.310000	3.763175	3.033952	-3.654622	0.001542	0.000872	-7.840795E-5
10.320000	3.768829	2.988628	-3.709704	0.000412	0.000770	-0.000288
10.330000	3.775486	2.977320	-3.694930	1.104763E-5	0.001284	0.000947
10.340000	3.736728	2.965100	-3.757946	-0.000139	0.001127	-0.000458
10.350000	3.768920	2.974219	-3.757399	5.225275E-5	0.000594	0.000662
10.360000	3.752231	3.000757	-3.783299	0.001212	0.000933	-0.000443
10.370000	3.751319	3.007961	-3.829808	0.001682	0.000876	2.688829E-5
10.380000	3.764907	3.084656	-3.805915	0.002044	0.000298	0.002365
10.390000	3.758797	3.076175	-3.822512	0.002170	2.484345E-6	0.000403
10.400000	3.743476	3.164908	-3.777553	0.001921	0.000246	0.001414
10.410000	3.767643	3.156883	-3.765333	0.001036	0.000606	-0.000233
10.420000	3.756152	3.170745	-3.741166	0.000277	0.000252	-0.000240
10.430000	3.771838	3.261393	-3.685629	-1.054456E-5	0.000347	0.000604
10.440000	3.745939	3.317478	-3.719371	-0.000723	0.000600	-0.000298
10.450000	3.766640	3.352861	-3.681251	0.000283	0.001035	0.000715
10.460000	3.754511	3.419434	-3.665110	0.000403	0.000997	-0.000454
10.470000	3.743932	3.399827	-3.651157	0.001711	0.000187	0.000685
10.480000	3.778039	3.462295	-3.624528	0.002329	0.000259	0.001034
10.490000	3.745939	3.491843	-3.693927	0.002159	-4.449389E-5	0.000754
10.500000	3.755423	3.511541	-3.686085	0.002265	-0.000272	0.001571
10.510000	3.752961	3.576380	-3.719918	0.000722	0.000147	0.000112
10.520000	3.743476	3.592248	-3.768890	0.000208	0.000122	0.000165
10.530000	3.776307	3.694205	-3.737701	2.960581E-5	0.000485	-0.000320
10.540000	3.738096	3.719466	-3.799440	-0.000147	0.000348	-0.000903
10.550000	3.759344	3.797529	-3.816311	0.000165	0.000272	0.000267
10.560000	3.762354	3.864648	-3.814214	-0.001064	0.000191	2.324692E-5
10.570000	3.743385	3.886809	-3.848321	-0.000328	-0.000278	0.001339
10.580000	3.759253	3.959947	-3.785852	0.001168	-0.000322	0.000451
10.590000	3.748766	3.974356	-3.811478	0.001712	-0.000457	0.000845
10.600000	3.757885	4.040837	-3.761412	0.001236	-2.357092E-5	0.000370
10.610000	3.771564	4.085340	-3.735695	0.000714	0.000140	0.000502
10.620000	3.754876	4.143979	-3.713261	0.000269	0.000420	0.000777
10.630000	3.785061	4.165227	-3.666022	-0.000592	0.000993	-0.000376
10.640000	3.733354	4.214473	-3.677786	-0.000544	0.000810	0.000280
10.650000	3.763175	4.227878	-3.672588	-0.000399	0.000711	-0.000566
10.660000	3.756061	4.259432	-3.670764	0.000661	0.000390	0.000719
10.670000	3.721590	4.229337	-3.699673	0.001113	0.000369	0.000762
10.680000	3.773206	4.317250	-3.733871	0.002125	0.000135	0.000654
10.690000	3.743112	4.269007	-3.766701	0.001640	8.660425E-6	0.001568
10.700000	3.763995	4.322356	-3.759223	0.001708	0.000246	-7.580578E-5
10.710000	3.747671	4.317250	-3.791597	5.688382E-5	0.000196	0.000494
10.720000	3.742656	4.267275	-3.801902	0.001214	0.000143	0.000199
10.730000	3.769649	4.292992	-3.788953	0.001364	0.000157	-0.000121
10.740000	3.747398	4.255875	-3.815034	0.005180	0.000177	0.000527
10.750000	3.758797	4.210095	-3.791597	0.000510	0.000250	-0.000602
10.760000	3.767187	4.177174	-3.775456	-0.005468	-0.000236	0.000648
10.770000	3.741652	4.144982	-3.816858	-0.002450	-0.000269	0.000296
10.780000	3.756608	4.105039	-3.797707	-0.000999	-0.000165	0.000662
10.790000	3.769376	4.021048	-3.774088	0.001076	0.000230	0.001306
10.800000	3.768008	3.997884	-3.739525	0.000426	0.000567	-0.000192
10.810000	3.770197	3.932133	-3.716726	0.001621	0.000632	0.001298
10.820000	3.747854	3.881246	-3.743446	-0.000541	0.000655	-0.000778
10.830000	3.773206	3.863827	-3.743902	0.000832	0.000348	0.000738
10.840000	3.745574	3.798167	-3.739616	5.322115E-5	0.000584	7.564089E-5
10.850000	3.774118	3.764881	-3.756214	0.000174	0.000493	0.000195
10.860000	3.751319	3.668123	-3.753113	0.000642	0.000457	0.000910
10.870000	3.748310	3.603009	-3.787585	0.000908	0.000333	-0.000130
10.880000	3.785061	3.616598	-3.788497	0.001234	0.000327	0.001085
10.890000	3.741196	3.528229	-3.812481	0.001479	0.000449	0.000285
10.900000	3.761807	3.504610	-3.783299	0.000808	0.000135	0.000903
10.910000	3.745665	3.446975	-3.804547	0.001422	0.000161	0.000882
10.920000	3.768373	3.433113	-3.817223	-0.000285	0.000737	9.739916E-5
10.930000	3.761807	3.421622	-3.791597	0.000817	0.000364	0.000146
10.940000	3.744571	3.381497	-3.832453	-0.000601	0.000409	0.000110
10.950000	3.754876	3.358698	-3.799805	0.000138	0.000331	0.000286
10.960000	3.765728	3.342830	-3.778465	1.673271E-6	0.000313	0.000473
10.970000	3.747854	3.302430	-3.754390	0.000647	7.585283E-5	-0.000112
10.980000	3.758432	3.231298	-3.712805	0.001566	-0.000350	0.000659
10.990000	3.760621	3.236040	-3.749192	0.001442	-0.000403	0.000190
11.000000	3.746577	3.217710	-3.726028	0.000655	-0.000580	0.001282
11.010000	3.768008	3.196370	-3.744905	0.000306	-0.000220	0.000419
11.020000	3.755697	3.121773	-3.741258	-8.846817E-5	2.458303E-6	0.000443
11.030000	3.774027	3.159801	-3.732959	0.000242	0.000352	-8.553903E-5
11.040000	3.747398	3.119584	-3.815217	-0.000888	0.000427	-0.000564
11.050000	3.752961	3.126971	-3.793330	-0.000264	2.713527E-5	0.000797
11.060000	3.763266	3.121773	-3.782843	0.000480	0.000226	-0.000134
11.070000	3.763175	3.123506	-3.790229	0.001533	-3.718603E-6	0.001108
11.080000	3.802206	3.159801	-3.794060	0.005159	-0.000114	3.308897E-5
11.090000	3.812237	3.117395	-3.802905	0.005550	-0.000108	0.000247
11.100000	3.808316	3.201295	-3.787220	0.006140	-0.000270	0.000709
11.110000	3.837134	3.207314	-3.804182	0.005292	-0.000165	-9.023258E-6
11.120000	3.824914	3.238229	-3.808012	0.003977	-9.317440E-5	0.001201
11.130000	3.914194	3.311367	-3.844308	0.000448	0.000294	-6.975457E-5
11.140000	3.905348	3.326323	-3.851968	0.001242	0.000384	0.000148
11.150000	3.973014	3.416424	-3.866377	-0.000243	0.000229	0.000278
11.160000	3.991983	3.427368	-3.917994	0.002253	0.000118	-7.333130E-5
11.170000	4.038037	3.456641	-3.965324	-0.002577	-3.558857E-5	0.000535
11.180000	4.130326	3.521207	-4.023780	-0.001610	-0.000162	0.000311
11.190000	4.084546	3.557685	-4.123365	-0.003892	-0.000113	0.001008
11.200000	4.146559	3.626447	-4.150450	-0.006149	-0.000173	0.000515
11.210000	4.126131	3.680343	-4.221765	0.000449	0.000139	0.000266
11.220000	4.182307	3.702321	-4.293444	0.000947	0.000438	0.000302
11.230000	4.195075	3.819142	-4.306211	0.002685	0.000368	-0.000292
11.240000	4.216779	3.864922	-4.340318	0.003563	0.000340	0.000708
11.250000	4.271861	3.952104	-4.350806	0.008116	0.000251	-1.723870E-5
11.260000	4.293292	3.973535	-4.346064	0.011730	0.000201	0.000216
11.270000	4.385034	4.042843	-4.342142	0.016922	0.000203	0.000273
11.280000	4.473220	4.145712	-4.304023	0.003253	3.093690E-5	3.909146E-5
11.290000	4.482795	4.164042	-4.350350	-0.019523	-0.000774	0.002026
11.300000	4.512069	4.237180	-4.364394	-0.012218	-0.000785	0.000860
11.310000	4.589220	4.316976	-4.451394	0.006670	0.000402	4.762941E-5
