X_Value	laser_0	laser_1	laser_2	Untitled	Untitled 1	Untitled 2
45.700000	-0.999653	7.808840	1.377992	0.019435	-0.046372	0.011378
45.710000	-1.060297	7.570911	1.422495	-0.013202	-0.048189	0.023248
45.720000	-1.119483	7.267688	1.573514	0.009630	-0.046302	0.038680
45.730000	-1.142373	6.983889	1.613458	0.017144	-0.041845	0.060808
45.740000	-1.189065	6.552171	1.648568	0.004456	-0.030453	0.030591
45.750000	-1.161615	6.115346	1.675014	0.007870	-0.021477	0.014554
45.760000	-1.187150	5.660739	1.557920	0.002384	-0.018038	0.030914
45.770000	-1.188062	5.110376	1.485055	0.001067	-0.018679	0.023331
45.780000	-1.178851	4.453863	1.431615	0.000939	-0.019529	0.026812
45.790000	-1.166631	3.747374	1.257158	0.002355	-0.012920	0.010223
45.800000	-1.172194	3.120864	1.145627	-0.000604	0.000224	-0.031067
45.810000	-1.180310	2.392306	1.078234	-0.000469	0.008341	-0.040468
45.820000	-1.170643	1.704512	1.064190	-0.000747	0.009164	-0.023526
45.830000	-1.062212	0.972216	1.056894	0.064758	0.005337	-0.035075
45.840000	-0.987615	0.082060	1.040479	0.028890	0.006417	-0.017035
45.850000	-0.900706	-0.701853	1.139517	-0.020760	0.019789	-0.030647
45.860000	-0.815803	-1.579332	1.093646	0.012301	0.035511	-0.007160
45.870000	-0.698344	-2.330051	1.124105	0.053919	0.036347	0.039295
45.880000	-0.554985	-3.112778	1.071303	-0.049334	0.032705	0.051052
45.890000	-0.440991	-4.012965	0.985306	-0.011754	0.035113	0.043786
45.900000	-0.272828	-4.727661	0.901315	0.019968	0.046546	0.068120
45.910000	-0.222853	-5.538203	0.690563	-0.050985	0.060164	0.048954
45.920000	-0.134758	-6.241956	0.508082	0.024057	0.068979	0.003550
45.930000	-0.020947	-6.884973	0.168745	-0.007590	0.067508	0.048386
45.940000	0.060947	-7.500813	-0.266530	-0.052521	0.070377	-0.011150
45.950000	0.145849	-7.921770	-0.493788	-0.001156	0.070908	-0.044483
45.960000	0.221724	-8.440670	-0.851273	-0.010027	0.080709	-0.007239
45.970000	0.303982	-8.790221	-1.164710	-0.013558	0.090925	-0.093662
45.980000	0.392076	-9.165580	-1.226814	-0.013378	0.086209	-0.099441
45.990000	0.375935	-9.499810	-1.224625	-0.005362	0.087140	-0.057332
46.000000	0.487831	-9.555348	-1.121666	0.003770	0.081499	-0.090704
46.010000	0.517652	-9.672899	-1.016427	-0.002012	0.076541	-0.052588
46.020000	0.556136	-9.686760	-0.720955	0.004801	0.080408	-0.018373
46.030000	0.617602	-9.571946	-0.489866	0.000990	0.079812	-0.038150
46.040000	0.642042	-9.430411	-0.354350	-0.014954	0.067773	0.022440
46.050000	0.695209	-9.064810	-0.175426	-0.004702	0.057772	0.059781
46.060000	0.721655	-8.659539	-0.125998	0.001183	0.046695	0.059759
46.070000	0.780567	-8.343730	-0.094718	0.010800	0.041131	0.088051
46.080000	0.771357	-7.825742	-0.130193	0.012700	0.039058	0.065701
46.090000	0.844039	-7.390559	-0.335838	0.026004	0.030369	0.039256
46.100000	0.951923	-6.715897	-0.427307	0.020987	0.017508	0.068632
46.110000	1.107775	-6.088292	-0.701257	0.010956	0.006219	0.049377
46.120000	1.221860	-5.401411	-1.020713	-0.009535	-0.001150	0.030066
46.130000	1.380266	-4.662092	-1.304695	0.028749	-0.001566	0.030174
46.140000	1.497178	-3.975940	-1.691362	0.010171	-0.006374	-0.027494
46.150000	1.647559	-3.081590	-1.970875	-0.043602	-0.012405	-0.050162
46.160000	1.741946	-2.275972	-2.232058	0.014916	-0.017386	-0.026963
46.170000	1.827578	-1.401867	-2.451564	-0.002781	-0.021013	-0.046373
46.180000	2.008601	-0.605916	-2.673807	-0.029328	-0.023614	-0.050580
46.190000	2.131258	0.189853	-2.799383	0.041361	-0.022506	-0.068585
46.200000	2.320397	1.076725	-2.730074	-0.025410	-0.022900	-0.053051
46.210000	2.431746	1.925569	-2.725697	-0.053595	-0.020924	-0.067218
46.220000	2.476249	2.771495	-2.703810	-0.008571	-0.027465	-0.003605
46.230000	2.530693	3.592981	-2.660310	-0.009897	-0.033285	0.039272
46.240000	2.583768	4.417567	-2.686665	-0.036633	-0.028215	-0.013218
46.250000	2.602646	5.327147	-2.625565	-0.017141	-0.030386	-0.009873
46.260000	2.574649	6.266548	-2.617084	0.001673	-0.033246	0.007255
46.270000	2.572004	7.105634	-2.580241	0.003590	-0.035789	-0.003824
46.280000	2.574831	8.017038	-2.558810	0.004984	-0.046967	0.033454
46.290000	2.579026	8.821926	-2.603860	0.005179	-0.056079	0.042684
46.300000	2.599180	9.571732	-2.573675	0.007954	-0.059655	-0.017744
46.310000	2.537623	10.271837	-2.556256	-0.034831	-0.063913	0.011677
46.320000	2.346843	10.921602	-2.646904	-0.107613	-0.064278	0.003379
46.330000	2.144573	11.583405	-2.611612	0.001134	-0.075033	0.003834
